stname,fips,trump,clinton,totalvotes,white,poverty,population
Kentucky,21103,4944,1828,7149,93.57486320676504,18.458586504637033,15853
Kentucky,21105,1657,449,2157,88.56368563685638,20.11376564277588,4612
Kentucky,21107,15277,4310,20345,90.95430260316016,18.287431595945097,45708
Kentucky,21109,4889,482,5501,98.65518575851394,31.93360115212613,13373
Kentucky,21111,143768,190836,353099,72.3918350613849,14.873769048063837,767335
Kentucky,21113,15474,6144,23326,91.9033478007056,15.889444047902293,52255
Kentucky,21115,8043,1250,9572,98.2822707817076,25.936830835117775,22870
Kentucky,21117,42958,24214,71998,91.45651878334174,12.625139386023818,164596
Kentucky,21119,4357,1245,5763,97.98733971757831,38.215829281469475,15510
Kentucky,21121,9885,1761,12012,97.00806485311938,39.19453084499741,31324
Kentucky,21123,4799,1278,6367,93.82274768582165,16.8562263050452,14033
Kentucky,21125,20592,3440,24833,97.10953787352328,23.225088893008206,59990
Kentucky,21127,4816,1045,6042,98.40099420049711,27.123077904676833,15846
Kentucky,21129,2151,444,2667,97.70180436847103,39.02400753177467,6598
Kentucky,21131,4015,400,4492,98.60567514677103,31.78543613707165,10439
Kentucky,21133,7293,1542,9134,98.37676926533364,31.620360080017782,22749
Kentucky,21135,4363,785,5298,98.58794541319182,26.785039667548165,13475
Kentucky,21137,7338,1865,9561,95.74126584987427,22.878182725911135,24346
Kentucky,21139,3570,887,4645,97.37522099823201,14.524590163934425,9215
Kentucky,21141,7778,2755,10899,90.90103397341211,17.481396680022897,26657
Kentucky,21143,2789,1045,3962,92.10373804694292,16.396242527754058,8083
Kentucky,21145,20774,9134,31307,86.70297477438508,18.742165956380045,65342
Kentucky,21147,5012,664,5776,89.18169209431346,39.27161594295174,17555
Kentucky,21149,3381,988,4566,97.77809028266067,17.317360145470104,9342
Kentucky,21151,23431,11793,37371,91.5335146467222,21.301461463391124,89537
Kentucky,21153,3824,1172,5116,98.34305001534213,31.9159139956838,12674
Kentucky,21155,5122,2679,8111,89.41029900332225,20.064205457463885,19143
Kentucky,21157,12322,3672,16698,97.72938467132641,12.130465856669483,31273
Kentucky,21159,3503,363,3953,86.97927569604354,39.31027894535728,11947
Kentucky,21161,4944,1970,7219,91.71300175184706,19.363663395777582,17158
Kentucky,21163,8660,3026,12231,91.71347662596908,13.375085483929022,28014
Kentucky,21165,2010,700,2779,96.17465224111282,24.065532050262448,6446
Kentucky,21167,7740,2395,10585,93.14986179545728,14.528346271465537,21393
Kentucky,21169,3491,976,4620,96.22815087396505,22.737866045192014,10010
Kentucky,21171,4278,601,4991,95.08879363135334,23.18575553416747,10579
Kentucky,21173,7856,3158,11452,94.34714509468888,17.897477266060427,27661
Kentucky,21175,3628,1006,4775,92.91103865859338,27.181325406539603,13235
Kentucky,21177,9393,3272,13060,92.93524653469372,19.575165630762925,31064
Kentucky,21179,13431,6434,20802,92.47127770685853,11.637107169844867,45512
Kentucky,21181,1957,787,2841,97.24446099422826,19.781483611270843,7063
Kentucky,21183,7942,2080,10398,96.01859447634673,20.330129544504803,24196
Kentucky,21185,20469,10268,32853,89.60990864949386,5.942072260376232,65336
Kentucky,21187,3745,1062,5001,96.37374592046416,18.15521148036254,10663
Kentucky,21189,1474,256,1759,97.9498861047836,45.19516092216389,4495
Kentucky,21191,4604,1164,6007,97.89848619768478,14.37604224569205,14576
Kentucky,21193,8158,2136,10572,96.97156690558694,30.92312303311854,27165
Kentucky,21195,19747,4280,24665,97.75665796344649,31.437171572878935,60443
Kentucky,21197,3513,1272,4957,97.24455880776242,26.495299891855918,12295
Kentucky,21199,22902,4208,28041,95.86279130662477,18.87986264566078,64014
Kentucky,21201,759,222,1013,98.0565371024735,24.5697896749522,2135
Kentucky,21203,5609,915,6691,98.36202320467126,24.221642289251687,16871
Kentucky,21205,5174,3295,8848,95.47337577043548,25.422209642419098,24402
Kentucky,21207,6863,1093,8174,95.96099264973437,24.971369674759504,17770
Kentucky,21209,15052,7715,24200,89.59701980920738,10.36488224342118,53416
Kentucky,21211,13196,6276,20580,83.71085286586568,11.530496359142226,46592
Kentucky,21213,5077,2144,7531,87.12762044869437,15.054553677426648,17985
Kentucky,21215,7196,1921,9515,95.66026926382125,8.845792585225704,18239
Kentucky,21217,8320,2553,11306,91.21012658227848,21.292235726517145,25437
Kentucky,21219,3612,1042,4779,88.42093565951772,20.39511911679256,12362
Kentucky,21221,4931,1587,6751,90.04642028209248,14.454256446485342,14313
Kentucky,21223,2771,879,3798,95.97003745318352,14.799625029294585,8627
Kentucky,21225,4701,1331,6211,82.78201155682103,18.564221434415053,14792
Kentucky,21227,28673,16966,48454,82.90433839257386,18.534529887213303,126341
Kentucky,21229,4013,1420,5636,90.15265534293701,15.67979669631512,12130
Kentucky,21231,6371,1431,7992,95.09738079247818,26.908292147171885,20753
Kentucky,21233,4397,1240,5805,91.05787242433206,17.943939746874758,13174
Kentucky,21235,11312,2067,13774,97.14043868688356,29.253348116593237,36103
Kentucky,21237,1804,753,2635,98.33785004516712,32.153055396916045,7215
Kentucky,21239,7697,4958,13563,89.23366709626251,12.062120504437178,26091
Louisiana,22001,21162,5638,27389,79.89184512221502,23.13608793924907,62800
Louisiana,22003,6867,2106,9245,71.78160630870461,21.43224179006867,25686
Louisiana,22005,36143,16476,54678,71.37396811036977,10.689179532348396,121488
Louisiana,22007,6714,3931,10904,68.02774801195646,21.21468674806167,22755
Louisiana,22009,11165,5035,16586,67.51473981030504,25.879856782920037,41040
Louisiana,22011,12238,2393,15078,81.86355475763017,14.795688000903038,36998
Louisiana,22013,3756,3129,7005,56.52010522360015,23.518504783801824,13806
Louisiana,22015,35474,12641,49848,70.32047075757255,16.69563663536827,126252
Louisiana,22017,49006,53483,105804,49.033956916699275,26.355422307816024,249145
Louisiana,22019,54191,26296,83785,70.8261435132337,19.873534368206418,200632
Louisiana,22021,3822,788,4692,79.9224305106658,22.64230647375647,10071
Louisiana,22023,3256,323,3692,92.36970378702662,12.291727565039462,6886
Louisiana,22025,3479,1322,4856,67.48965873836607,27.482857774828577,9910
Louisiana,22027,3585,2717,6421,46.91946715107478,34.88266119845067,16164
Louisiana,22029,5477,3272,8872,58.654289288300745,28.489858067322853,19994
Louisiana,22031,8068,5165,13500,60.39363971301144,21.13327120223672,27211
Louisiana,22033,84660,102828,196491,49.05868780125316,19.943855686620164,447731
Louisiana,22035,1059,1838,2939,30.707070707070706,43.4557514965216,7249
Louisiana,22037,5569,4235,10042,54.20407131116449,20.04287866496697,19523
Louisiana,22039,10360,4208,14882,68.59025559105432,29.372691436198277,33710
Louisiana,22041,6514,2506,9162,68.44362340832618,29.208097496303093,20364
Louisiana,22043,7408,1181,8821,76.12774451097805,21.51204881580308,22297
Louisiana,22045,20903,10698,32454,62.73315072577189,23.430236591965585,73077
Louisiana,22047,7320,8324,16043,50.01348695618666,22.765598650927487,32917
Louisiana,22049,5169,2139,7464,68.83777239709443,21.173279077653444,15847
Louisiana,22051,100398,73670,181639,56.9846946825856,16.103994651280615,438485
Louisiana,22053,10775,3080,14277,80.58626896374389,19.312522378828813,31370
Louisiana,22055,68195,32726,105603,68.89896056666757,18.126467073987136,241746
Louisiana,22057,31959,8423,41645,79.99893914680882,17.075551033544784,98617
Louisiana,22059,5836,605,6569,82.75383681609296,19.260926383040513,15052
Louisiana,22061,10761,7107,18669,54.63118629820322,30.239178625597944,47647
Louisiana,22063,48824,6950,57730,89.90188971050215,12.553400300196282,140080
Louisiana,22065,1927,2744,4732,37.86642142775032,41.25276493062538,11485
Louisiana,22067,6502,5155,11852,52.75970725757267,28.71141791636912,25914
Louisiana,22069,8968,7144,16621,56.79916669466751,31.90514905149052,38995
Louisiana,22071,24292,133996,165812,34.20003378410681,24.10942213970759,393021
Louisiana,22073,41734,24428,68017,61.79204616264479,24.468183560955616,156937
Louisiana,22075,6900,3347,10573,67.29662150375066,15.443431681714111,23327
Louisiana,22077,6789,4764,11761,63.33760633958746,19.711516585521228,22156
Louisiana,22079,36816,18322,56844,64.58147998382532,19.914501962250046,132097
Louisiana,22081,2391,1938,4422,60.145918832649336,26.32273545290942,8634
Louisiana,22083,6287,3157,9597,63.23633782824698,27.22741753160004,20452
Louisiana,22085,7879,1703,9787,72.20340834607822,18.546771787769018,24093
Louisiana,22087,10237,4960,15815,67.44811913163088,23.45446904514388,45814
Louisiana,22089,16621,8559,26192,67.64306205646989,13.070089602640111,52864
Louisiana,22091,2497,3353,5964,46.95705521472392,24.729311678267596,10439
Louisiana,22093,5456,6418,12085,50.10947573287922,18.950628871785245,21432
Louisiana,22095,7569,12661,20743,38.96723668512344,18.499837292547998,43480
Louisiana,22097,21971,17209,39977,57.691866091492116,26.634857585739198,83703
Louisiana,22099,16873,8266,25750,67.25036429647558,18.510149512296163,53809
Louisiana,22101,14359,8050,22877,59.06889469280118,22.237215214627945,52174
Louisiana,22103,90915,27717,124392,81.42428120021935,9.781605904434688,252772
Louisiana,22105,33959,16878,52416,67.27341098034432,21.54493319889085,130623
Louisiana,22107,1182,1332,2548,46.097697922515444,31.590461605775545,4677
Louisiana,22109,31902,10665,43896,70.73793169242511,21.13335369907815,113123
Louisiana,22111,7972,2691,10894,71.41392859176584,20.15680554289361,22609
Louisiana,22113,20063,4857,25632,81.28890187178392,19.624957954927684,60214
Louisiana,22115,13471,2665,16633,72.24281382027424,14.9432691908067,51621
Louisiana,22117,12556,5692,18628,68.09537326142492,27.79188102352122,46424
Louisiana,22119,11542,6260,18145,64.29734836145677,24.13864890184241,39795
Louisiana,22121,6927,5383,12712,58.68413005809805,16.81437030560744,25937
Louisiana,22123,3970,715,4759,80.99357101110462,23.840872754631807,11128
Louisiana,22125,3390,2248,5799,50.01559089491737,23.705776534079554,15325
Louisiana,22127,4608,1644,6372,66.6052954585306,24.340129603287497,14533
Maine,23001,28227,23009,55601,94.40422664551754,12.669153823284004,107269
Maine,23003,19419,13386,35097,95.91009779026419,16.311371459629203,68116
Maine,23005,57709,102981,171818,93.09688331336002,10.037387334907908,290905
Maine,23007,7918,7016,16488,97.2699983774136,14.290680293391734,30071
Maine,23009,13705,16117,32130,96.28482282148428,10.97253598700547,54398
Maine,23011,31675,29302,66208,96.44504582077619,14.086662164588018,121328
Maine,23013,9148,12443,23147,97.00160078808028,11.395536574568371,39655
Maine,23015,9727,10241,21503,97.33914399092971,11.329376854599406,33993
Maine,23017,16210,12172,31201,97.4104921579232,13.431696317602357,57096
Maine,23019,41622,32838,80540,95.52634986404247,14.832324237648944,151515
Maine,23021,5406,3098,9182,96.82834488177727,18.947495619600023,16876
Maine,23023,9304,10664,21616,96.55172413793103,9.277790484903935,35133
Maine,23025,15001,9092,26064,97.2713231508495,19.483971540490845,50663
Maine,23027,10378,10440,22707,96.99248120300751,14.260590699839653,39425
Maine,23029,9093,6075,16365,92.6028681958501,18.38933647736949,31566
Maine,23031,50403,55844,114274,96.10712906133311,8.105270033311394,202223
Maryland,24001,21270,7875,30654,87.71605353419866,17.21060881170756,72194
Maryland,24003,122403,128419,270081,72.35098138625335,7.018571658466641,568916
Maryland,24005,149477,218412,390682,61.88426744243139,9.01626381880989,831431
Maryland,24009,26176,18225,47408,80.78763923823212,5.8397550000552805,91099
Maryland,24011,9368,4009,14113,79.24573433264233,15.329167182279422,32887
Maryland,24013,58215,26567,91848,91.34475190693249,5.472131087669749,167140
Maryland,24015,28868,13650,45269,88.03956834532374,9.962218736744498,102701
Maryland,24017,25614,49341,78303,45.5364029645528,7.390797380931025,157430
Maryland,24019,8413,6245,15225,67.64925519789332,17.421021134523922,32267
Maryland,24021,59522,56522,125677,78.16190114709852,6.901270691894203,247881
Maryland,24023,10776,2567,14011,97.52862916807005,12.776412776412776,29344
Maryland,24025,77860,47077,133672,79.86681728383599,7.157213806103913,250439
Maryland,24027,47484,102597,162193,57.24809051861013,5.238083170725527,316966
Maryland,24029,4876,4575,10021,80.45921156532832,13.96374326310632,19654
Maryland,24031,92704,357837,478873,47.9411427803039,6.887511962184996,1048332
Maryland,24033,32811,344049,390385,15.013342237590871,9.218334807065332,911154
Maryland,24035,16993,7973,26523,88.59311635645211,7.283688089683506,49178
Maryland,24037,28663,17534,49842,77.63646061755468,9.098702269887738,111835
Maryland,24039,5341,4196,9900,52.87598204264871,24.318004676539363,25833
Maryland,24041,10724,8653,20553,81.03539181440718,10.388165038002171,37204
Maryland,24043,40998,21129,65991,82.95933340770425,13.210083323950006,149810
Maryland,24045,22198,18050,42547,67.9164997997597,18.02735692817273,102585
Maryland,24047,17210,9753,28273,83.06326251825334,11.426316827776683,51514
Maryland,24510,25205,202673,239402,30.872330619142723,21.778225833733654,616958
Massachusetts,25001,54099,72430,133862,92.9002536019225,7.5978631604484885,213440
Massachusetts,25003,16839,43714,64803,91.60850495804729,10.869511440940013,126858
Massachusetts,25005,105443,129540,248959,87.26176290363792,10.697088373018358,558312
Massachusetts,25007,2477,8400,11502,90.29098851546537,7.6073619631901845,17312
Massachusetts,25009,136316,222310,379868,75.43805486813841,10.720297478210403,780633
Massachusetts,25011,10364,24478,38177,93.40782315267543,9.997979039755176,70618
Massachusetts,25013,78685,112590,203117,68.65601965601965,16.511759155563002,469003
Massachusetts,25015,21790,55367,82956,85.81863998193828,11.862230257116622,161658
Massachusetts,25017,219793,520360,784034,75.96060095553752,7.681973437006502,1594314
Massachusetts,25019,1892,4146,6406,77.46751766583087,6.37053285805685,11089
Massachusetts,25021,119723,221819,361562,78.22603443024492,6.105112629080974,696818
Massachusetts,25023,115369,135513,266863,85.34022239244607,7.9648627163455314,511820
Massachusetts,25025,50421,245751,308741,50.118089626374164,19.463096332168877,791165
Massachusetts,25027,157682,198778,383705,81.0023666343356,9.584493481074595,820681
Michigan,26001,4201,1732,6198,97.18356527501658,16.203794249951105,10383
Michigan,26003,2585,1663,4518,84.98576236085944,13.88212372138334,9115
Michigan,26005,34183,18050,55786,91.42283551781429,9.013603954332707,114955
Michigan,26007,9090,4877,14698,97.19634230503796,15.468849670423134,28657
Michigan,26009,8469,4448,13582,96.45782363578343,11.73899742144137,23066
Michigan,26011,4950,2384,7696,96.31213686249193,16.482115294275552,15127
Michigan,26013,2158,1156,3490,76.1254134905796,16.48865153538051,8536
Michigan,26015,19202,9114,30329,96.14629833300987,8.377923864852468,59712
Michigan,26017,28328,21642,52977,92.83183067354516,15.18835649535149,104481
Michigan,26019,5539,4108,10228,95.32992076291985,10.825158684362378,17524
Michigan,26021,38647,29495,72031,79.23500453966165,16.738359819970526,154157
Michigan,26023,11786,5061,17663,92.55389618210286,16.8492057735548,43457
Michigan,26025,31494,24157,58902,81.7195851886344,16.821306631145408,134178
Michigan,26027,14243,7270,22595,89.43799166481713,12.937544246047352,51209
Michigan,26029,8674,5137,14589,95.76570555661638,11.530130734122379,26122
Michigan,26031,8683,4302,13672,94.4473471714245,17.964839213487647,25404
Michigan,26033,9122,5379,15456,74.1866145578896,16.046942932717158,37696
Michigan,26035,8505,4249,13389,96.59640777495284,21.705426356589147,30406
Michigan,26037,21636,16492,40655,91.98831873174802,8.440093360995851,77530
Michigan,26039,4354,2110,6844,96.73815907059875,21.436513231042916,13739
Michigan,26041,11121,6436,18492,95.39756198919518,14.346714610781808,36225
Michigan,26043,8580,3923,13165,97.12438152157938,12.750419027855376,25515
Michigan,26045,27609,24938,56221,85.76134956424215,11.177631701458074,108847
Michigan,26047,10616,6972,18802,93.53186646433991,11.767769607843137,32916
Michigan,26049,84175,102751,196296,75.76057013767313,20.28708252692174,408607
Michigan,26051,8124,3794,12472,97.0328592447278,17.979113745413493,25144
Michigan,26053,4018,2925,7329,90.91824094146794,20.42909090909091,15349
Michigan,26055,27413,20965,51589,94.38776905614966,9.990215481776335,91914
Michigan,26057,9880,5666,16465,87.41715758468335,18.77314621446273,40932
Michigan,26059,14095,4799,19940,96.58033411817468,14.458512321953426,45767
Michigan,26061,8475,6018,15624,93.12657746430176,20.20497803806735,36287
Michigan,26063,10692,4579,15917,96.62412353265579,14.2056255437059,31451
Michigan,26065,43868,79110,131138,74.38957160406476,20.130615813181603,287933
Michigan,26067,16635,8352,26854,89.01897456600727,14.459740348246838,64182
Michigan,26069,8345,4345,13361,95.93925545082358,18.208487381449928,25271
Michigan,26071,3675,2004,5910,96.5203426124197,15.370472513329656,11182
Michigan,26073,12338,11404,25392,88.26951536904417,23.376784029936136,71133
Michigan,26075,39793,25795,69677,87.60108034674602,13.638739596038118,158215
Michigan,26077,51034,67148,126299,81.68498706795204,16.628194656533733,261056
Michigan,26079,6116,2280,8833,96.5205901783748,15.278427702386525,17300
Michigan,26081,148180,138683,308184,78.77276396496089,12.092829490518099,642909
Michigan,26083,814,527,1434,98.49330357142857,12.271897810218977,2139
Michigan,26085,3159,1939,5328,86.33659372794192,21.943290590572513,11861
Michigan,26087,30037,12734,45183,93.74575806148825,10.753084995963556,88141
Michigan,26089,7239,6774,14757,93.19564610661457,8.066236838443341,21493
Michigan,26091,26430,16750,45939,89.22609819121448,12.4848510848232,98510
